timestamp,total_windows,up_rate,predictions_made,accuracy,p_value,significant,auc_score,optimal_threshold
2026-01-26T14:00:00.637694+00:00,180,0.5500,106,0.7358,1.2512242751511518e-06,1,0.7264778807255644,0.515
2026-01-26T15:00:00.676633+00:00,184,0.5489,107,0.7290,2.351892746999197e-06,1,0.7121212121212122,0.515
2026-01-26T16:00:00.716083+00:00,188,0.5479,109,0.7339,1.080908243358372e-06,1,0.7147202672074435,0.515
2026-01-26T17:00:00.751409+00:00,192,0.5469,113,0.7168,4.547044853818963e-06,1,0.7002855511136494,0.515
2026-01-26T18:00:00.797426+00:00,196,0.5510,117,0.7179,2.6732854862880627e-06,1,0.7025559455901712,0.515
2026-01-26T19:00:00.839113+00:00,200,0.5550,120,0.7167,2.2752579045643957e-06,1,0.7011494252873564,0.515
2026-01-26T20:00:00.879917+00:00,204,0.5539,123,0.7154,1.9351247809692454e-06,1,0.6989573843506428,0.515
2026-01-26T21:00:00.916938+00:00,208,0.5481,126,0.7222,6.356889300912937e-07,1,0.7029794254658386,0.515
2026-01-26T22:00:01.025163+00:00,213,0.5493,128,0.7188,7.881599522005472e-07,1,0.70263644773358,0.515
2026-01-26T23:00:00.058971+00:00,216,0.5509,130,0.7154,9.701935109114767e-07,1,0.6991902834008097,0.515
2026-01-27T00:00:00.100857+00:00,220,0.5500,133,0.7143,8.249999988962807e-07,1,0.7019838863380403,0.515
2026-01-27T01:00:00.152604+00:00,224,0.5446,137,0.7226,1.87794192808929e-07,1,0.7094166666666667,0.515
2026-01-27T02:00:00.190892+00:00,228,0.5482,141,0.7234,1.1042203333800955e-07,1,0.7133542622554937,0.515
2026-01-27T03:00:00.235218+00:00,232,0.5474,144,0.7292,3.5313070929244723e-08,1,0.7174757281553398,0.515
2026-01-27T04:00:00.267606+00:00,236,0.5508,147,0.7279,3.039669538138568e-08,1,0.7166466346153846,0.515
2026-01-27T05:00:00.365376+00:00,240,0.5458,149,0.7248,3.818342534747489e-08,1,0.7135405346663768,0.515
2026-01-27T06:00:00.417618+00:00,244,0.5451,150,0.7267,2.613846398298242e-08,1,0.712409832621332,0.515
2026-01-27T07:00:00.462096+00:00,248,0.5403,154,0.7273,1.5361489235286894e-08,1,0.714150432900433,0.515
2026-01-27T08:00:00.516577+00:00,252,0.5437,157,0.7325,4.850650835382738e-09,1,0.7209767289413307,0.515
2026-01-27T09:00:00.561759+00:00,256,0.5391,159,0.7358,2.224429332762835e-09,1,0.721190415821501,0.515
2026-01-27T10:00:00.608278+00:00,260,0.5346,162,0.7407,6.797926739267818e-10,1,0.7252652885971906,0.515
2026-01-27T11:00:00.529713+00:00,264,0.5303,165,0.7455,2.039271801417328e-10,1,0.7304288429555714,0.515
2026-01-27T12:00:01.858534+00:00,268,0.5336,168,0.7440,1.7881252801764228e-10,1,0.7303811335985699,0.515
2026-01-27T13:00:00.906220+00:00,272,0.5368,171,0.7427,1.565476524812086e-10,1,0.7300907258064515,0.515
2026-01-27T14:00:00.957746+00:00,276,0.5326,174,0.7471,4.666585381449893e-11,1,0.7342112408362748,0.525
2026-01-27T15:00:00.005628+00:00,280,0.5321,177,0.7514,1.3679277607373415e-11,1,0.7389917207192954,0.525
2026-01-27T16:00:00.052729+00:00,284,0.5352,180,0.7556,3.9455924099737465e-12,1,0.743025641025641,0.525
2026-01-27T17:00:00.102188+00:00,288,0.5382,183,0.7596,1.1204830967101137e-12,1,0.7480167639574914,0.525
2026-01-27T18:00:00.154073+00:00,292,0.5342,186,0.7581,1.0020920854832775e-12,1,0.7445483620856754,0.525
2026-01-27T19:00:00.265893+00:00,296,0.5372,189,0.7619,2.8203541637653373e-13,1,0.7492569002123144,0.525
2026-01-27T20:00:00.317931+00:00,300,0.5367,193,0.7617,1.6571667037330105e-13,1,0.7509296240187302,0.525
2026-01-27T21:00:00.386268+00:00,304,0.5362,196,0.7653,4.6035900574260224e-14,1,0.754792439340453,0.525
2026-01-27T22:00:00.437752+00:00,308,0.5390,200,0.7600,8.738435036825214e-14,1,0.7506097560975611,0.525
2026-01-27T23:00:00.501452+00:00,312,0.5385,202,0.7574,1.1907111675457733e-13,1,0.7474970303750212,0.525
2026-01-28T00:00:00.571440+00:00,316,0.5411,203,0.7586,7.825170915201439e-14,1,0.7483345057309554,0.525
2026-01-28T01:00:00.630348+00:00,320,0.5375,207,0.7585,4.5974278242630004e-14,1,0.7490733279613216,0.525
2026-01-28T02:00:00.679436+00:00,324,0.5340,210,0.7571,4.1084863659078887e-14,1,0.7474783154754896,0.525
2026-01-28T03:00:00.741031+00:00,328,0.5335,212,0.7594,1.773702079981509e-14,1,0.7507943191823299,0.525
2026-01-28T04:00:00.785060+00:00,332,0.5301,214,0.7617,7.61321138898431e-15,1,0.7521271831616658,0.525
2026-01-28T05:00:00.860122+00:00,336,0.5298,217,0.7650,2.1183782164722226e-15,1,0.7563192016317015,0.525
2026-01-28T06:00:00.914699+00:00,340,0.5324,220,0.7636,1.9126762166302446e-15,1,0.7560402803971107,0.525
2026-01-28T07:00:00.963405+00:00,344,0.5320,224,0.7634,1.1259550075106508e-15,1,0.755481427429723,0.525
2026-01-28T08:00:01.956512+00:00,348,0.5287,227,0.7665,3.1147614393566605e-16,1,0.759751051417718,0.525
2026-01-28T09:00:01.668642+00:00,352,0.5227,231,0.7662,1.8358701235167614e-16,1,0.7601780749371111,0.525
2026-01-28T10:00:00.700433+00:00,356,0.5253,233,0.7682,7.750321602601665e-17,1,0.7628095161029294,0.525
2026-01-28T11:00:00.752726+00:00,360,0.5278,236,0.7669,7.03832524793222e-17,1,0.7630129179331309,0.525
2026-01-28T12:00:00.802124+00:00,364,0.5302,240,0.7667,4.150423848969127e-17,1,0.7639951671365284,0.525
2026-01-28T13:00:00.837070+00:00,368,0.5299,243,0.7695,1.1350196493085076e-17,1,0.766187922310093,0.525
2026-01-28T14:00:00.890759+00:00,372,0.5323,244,0.7705,7.349522861597957e-18,1,0.7665668011390603,0.525
2026-01-28T15:00:00.945750+00:00,376,0.5266,248,0.7702,4.341519797174749e-18,1,0.7670309601113172,0.525
2026-01-28T16:00:01.000293+00:00,380,0.5263,252,0.7698,2.5645577554487636e-18,1,0.7662864601066849,0.525
2026-01-28T17:00:00.044874+00:00,384,0.5234,256,0.7734,4.473254890264307e-19,1,0.7706071795441295,0.525
2026-01-28T18:00:00.086425+00:00,388,0.5232,259,0.7683,1.379464264512885e-18,1,0.7652991871244869,0.525
2026-01-28T19:00:00.138053+00:00,392,0.5230,261,0.7663,1.927696438915898e-18,1,0.7615097856477167,0.525
2026-01-28T20:00:00.208375+00:00,396,0.5227,263,0.7681,8.144756102822307e-19,1,0.7638841789487415,0.525
2026-01-28T21:00:00.266175+00:00,399,0.5238,265,0.7698,3.425889636253616e-19,1,0.7661630177818891,0.525
2026-01-28T22:00:00.308881+00:00,403,0.5261,267,0.7640,1.5788395847177625e-18,1,0.7604182413706224,0.525
2026-01-28T23:00:00.385723+00:00,407,0.5258,270,0.7593,4.557693060663585e-18,1,0.7567667687444433,0.525
2026-01-29T00:00:00.435655+00:00,411,0.5231,273,0.7582,4.084102354558487e-18,1,0.7540414307148734,0.525
2026-01-29T01:00:00.494836+00:00,415,0.5205,275,0.7564,5.546681717100623e-18,1,0.7521466862754399,0.525
2026-01-29T02:00:00.554181+00:00,419,0.5203,278,0.7590,1.5809500936253944e-18,1,0.7549785966871394,0.525
2026-01-29T03:00:00.616308+00:00,423,0.5177,281,0.7580,1.4163188211377474e-18,1,0.7552128484737874,0.525
2026-01-29T04:00:00.673755+00:00,427,0.5176,284,0.7570,1.267053536275813e-18,1,0.7556518041006357,0.525
2026-01-29T05:00:00.728478+00:00,431,0.5151,286,0.7587,5.48549639983327e-19,1,0.7573451910408433,0.525
2026-01-29T06:00:00.782341+00:00,435,0.5126,289,0.7543,1.5286735174529524e-18,1,0.753673777203189,0.525
2026-01-29T07:00:00.850110+00:00,439,0.5103,292,0.7534,1.3605659457763033e-18,1,0.7534788309436196,0.525
2026-01-29T08:13:51.619606+00:00,443,0.5102,295,0.7559,3.92544866024206e-19,1,0.7552844684385382,0.525
2026-01-29T08:45:51.932584+00:00,446,0.5090,295,0.7559,3.92544866024206e-19,1,0.7554625322997416,0.525
2026-01-29T09:00:00.056464+00:00,446,0.5090,295,0.7559,3.92544866024206e-19,1,0.7554625322997416,0.525
2026-01-29T10:00:00.159467+00:00,450,0.5089,298,0.7517,1.073944664858011e-18,1,0.7533750177632514,0.525
2026-01-29T11:00:00.209069+00:00,454,0.5088,301,0.7542,3.1204434596273146e-19,1,0.7562062571035473,0.525
2026-01-29T12:00:00.255577+00:00,458,0.5066,305,0.7574,5.91721829060604e-20,1,0.7596357226792011,0.525
2026-01-29T13:00:00.312142+00:00,462,0.5087,307,0.7590,2.560835320607954e-20,1,0.7617544602475028,0.525
2026-01-29T14:00:00.359050+00:00,466,0.5086,309,0.7540,1.0822424026752491e-19,1,0.7583167848699763,0.525
2026-01-29T15:00:00.420038+00:00,470,0.5043,311,0.7556,4.724770247330406e-20,1,0.7595001393663476,0.525
2026-01-29T16:00:00.466144+00:00,474,0.5021,314,0.7580,1.3525829245018003e-20,1,0.7605384278199883,0.525
2026-01-29T17:00:00.558415+00:00,478,0.5021,315,0.7587,8.896600125446262e-21,1,0.7612673274437981,0.525
2026-01-29T18:00:00.639361+00:00,482,0.5041,318,0.7610,2.5167802424068245e-21,1,0.7624702039374945,0.525
2026-01-29T19:00:00.700990+00:00,486,0.5041,322,0.7609,1.484389432854008e-21,1,0.7620548349568509,0.525
2026-01-29T20:00:00.792780+00:00,490,0.5041,325,0.7600,1.334482759758281e-21,1,0.7618478353684571,0.525
2026-01-29T21:00:00.864708+00:00,494,0.5040,328,0.7622,3.757944993127637e-22,1,0.7637626623212995,0.525
2026-01-29T22:00:00.933799+00:00,498,0.5060,331,0.7644,1.0494179146215653e-22,1,0.7660578512396695,0.525
2026-01-29T23:00:00.998215+00:00,502,0.5060,333,0.7628,1.4510953849110403e-22,1,0.7645719489981785,0.525
2026-01-30T00:00:00.071397+00:00,506,0.5079,337,0.7656,2.6367490698662894e-23,1,0.7672909163665467,0.525
2026-01-30T01:00:00.109464+00:00,510,0.5059,340,0.7647,2.388592457761267e-23,1,0.7650894657258065,0.525
2026-01-30T02:00:00.158764+00:00,514,0.5039,343,0.7609,6.953427628291888e-23,1,0.7608631621374425,0.525
2026-01-30T03:00:00.219734+00:00,518,0.5039,343,0.7609,6.953427628291888e-23,1,0.7604117386726083,0.525
2026-01-30T04:00:00.282616+00:00,522,0.5038,345,0.7623,2.9839785822384236e-23,1,0.7609721283149276,0.525
2026-01-30T05:00:00.344865+00:00,526,0.5057,347,0.7608,4.102815316325091e-23,1,0.7594844933712122,0.525
2026-01-30T06:00:00.415857+00:00,530,0.5038,349,0.7622,1.7613673599566283e-23,1,0.7589786552050704,0.525
2026-01-30T07:00:00.485043+00:00,534,0.5000,351,0.7635,7.535216771740598e-24,1,0.7595523351746897,0.525
2026-01-30T08:00:00.545920+00:00,538,0.5000,354,0.7655,2.0948509507084406e-24,1,0.7616776199561869,0.525
2026-01-30T09:00:00.596147+00:00,542,0.5000,357,0.7675,5.779551351904245e-25,1,0.7623184773679741,0.525
2026-01-30T10:00:00.684721+00:00,546,0.5000,360,0.7667,5.253523048411813e-25,1,0.76287740572573,0.525
2026-01-30T11:00:00.764388+00:00,550,0.4982,362,0.7652,7.315696986639721e-25,1,0.7619620458477508,0.525
2026-01-30T12:00:00.829807+00:00,554,0.5018,364,0.7665,3.106118083675474e-25,1,0.7632539428815005,0.525
2026-01-30T13:00:00.893935+00:00,558,0.5018,364,0.7665,3.106118083675474e-25,1,0.7616643911148454,0.525
2026-01-30T14:00:00.945399+00:00,562,0.5000,366,0.7650,4.3232168288464905e-25,1,0.7607300441235458,0.525
2026-01-30T15:00:00.005285+00:00,566,0.5000,369,0.7669,1.1954646758010526e-25,1,0.7622673758593859,0.525
2026-01-30T16:00:00.063247+00:00,570,0.5000,373,0.7694,2.1294691458521703e-26,1,0.764099694428027,0.525
2026-01-30T17:00:00.130784+00:00,574,0.5000,376,0.7686,1.942316867650204e-26,1,0.7634616576777633,0.525
2026-01-30T18:00:00.186230+00:00,578,0.4983,380,0.7711,3.4311275328821175e-27,1,0.766382219179422,0.525
2026-01-30T19:00:00.256275+00:00,582,0.4966,383,0.7676,1.0467678703900084e-26,1,0.7634942068649554,0.525
2026-01-30T20:00:00.325951+00:00,586,0.4983,386,0.7694,2.8669471280789803e-27,1,0.7653032104637337,0.525
2026-01-30T21:00:00.436612+00:00,590,0.4966,388,0.7680,4.026094971552069e-27,1,0.7635023398191476,0.525
2026-01-30T22:00:00.500907+00:00,594,0.4966,392,0.7653,7.843060906497913e-27,1,0.7621102562619309,0.525
2026-01-30T23:00:00.572351+00:00,598,0.4967,395,0.7671,2.1677925320182657e-27,1,0.7636192432802602,0.525
2026-01-31T00:00:00.633624+00:00,602,0.4967,398,0.7663,1.9698876742903e-27,1,0.7626431539475019,0.525
2026-01-31T01:00:00.717047+00:00,606,0.5000,400,0.7625,8.883996390261689e-27,1,0.7591139901554463,0.525
2026-01-31T02:00:00.804445+00:00,610,0.4984,404,0.7649,1.6207159859187143e-27,1,0.7615948861892021,0.525
2026-01-31T05:08:33.198601+00:00,611,0.4975,405,0.7654,1.0572187142248004e-27,1,0.7622724192949096,0.525
