timestamp,total_windows,up_rate,predictions_made,accuracy,p_value,significant,auc_score,optimal_threshold
2026-01-26T11:00:00.152302+00:00,168,0.5179,114,0.7807,1.3151843662610918e-09,1,0.7869707811568276,0.46499999999999997
2026-01-26T12:00:00.585466+00:00,172,0.5174,117,0.7863,3.365762747550114e-10,1,0.7933948863636363,0.46499999999999997
2026-01-26T13:00:00.617123+00:00,176,0.5227,119,0.7899,1.341699446247938e-10,1,0.7928367928367928,0.46499999999999997
2026-01-26T14:00:00.637694+00:00,180,0.5278,121,0.7934,5.3030931836786303e-11,1,0.7956668396471199,0.46499999999999997
2026-01-26T15:00:00.676633+00:00,184,0.5272,124,0.7903,5.023293083821095e-11,1,0.7927827380952381,0.46499999999999997
2026-01-26T16:00:00.716083+00:00,188,0.5266,127,0.7874,4.728511529699996e-11,1,0.7908163265306123,0.46499999999999997
2026-01-26T17:00:00.751409+00:00,192,0.5260,130,0.7846,4.4253738468920555e-11,1,0.7884659090909092,0.46499999999999997
2026-01-26T18:00:00.797426+00:00,196,0.5255,132,0.7727,2.2572672560500646e-10,1,0.7764705882352942,0.475
2026-01-26T19:00:00.839113+00:00,200,0.5250,135,0.7630,6.796791472915328e-10,1,0.7694397993311037,0.475
2026-01-26T20:00:00.879917+00:00,204,0.5245,138,0.7536,1.9152268319067758e-09,1,0.7625953432356484,0.475
2026-01-26T21:00:00.916938+00:00,208,0.5144,140,0.7571,8.301174583253661e-10,1,0.7606854062379669,0.475
2026-01-26T22:00:01.025163+00:00,213,0.5164,142,0.7606,3.56672340077316e-10,1,0.7614220183486239,0.475
2026-01-26T23:00:00.058971+00:00,216,0.5185,144,0.7639,1.5195920752597398e-10,1,0.7646061903487645,0.47
2026-01-27T00:00:00.100857+00:00,220,0.5227,146,0.7603,2.088284671425321e-10,1,0.7594169246646028,0.455
2026-01-27T01:00:00.152604+00:00,224,0.5223,148,0.7635,8.906893639483255e-11,1,0.7613561007957559,0.455
2026-01-27T02:00:00.190892+00:00,228,0.5263,150,0.7667,3.768666600087516e-11,1,0.7640656262505002,0.455
2026-01-27T03:00:00.235218+00:00,232,0.5259,154,0.7662,2.2121803985044188e-11,1,0.7646945238279137,0.455
2026-01-27T04:00:00.267606+00:00,236,0.5297,155,0.7677,1.4357438387119674e-11,1,0.7631048387096774,0.455
2026-01-27T05:00:00.365376+00:00,240,0.5250,157,0.7707,6.0140077078373404e-12,1,0.7652252252252252,0.455
2026-01-27T06:00:00.417618+00:00,244,0.5205,160,0.7750,1.6084170448127068e-12,1,0.7682052353104984,0.455
2026-01-27T07:00:00.462096+00:00,248,0.5121,163,0.7791,4.2346353699373125e-13,1,0.7700094161958569,0.455
2026-01-27T08:00:00.516577+00:00,252,0.5119,166,0.7831,1.0982219198121026e-13,1,0.7749023437499998,0.455
2026-01-27T09:00:00.561759+00:00,256,0.5078,170,0.7824,6.513945743392775e-14,1,0.7747841431902691,0.455
2026-01-27T10:00:00.608278+00:00,260,0.5038,173,0.7861,1.6705633114727708e-14,1,0.7768009768009768,0.455
2026-01-27T11:00:00.529713+00:00,264,0.5000,175,0.7886,6.692119695146839e-15,1,0.7794248180365702,0.455
2026-01-27T12:00:01.858534+00:00,268,0.5037,177,0.7910,2.6649702898754877e-15,1,0.7791044776119402,0.455
2026-01-27T13:00:00.906220+00:00,272,0.5000,178,0.7921,1.6780779183130817e-15,1,0.7775271512113616,0.455
2026-01-27T14:00:00.957746+00:00,276,0.5000,181,0.7901,1.5924189873039824e-15,1,0.7766153014328196,0.455
2026-01-27T15:00:00.005628+00:00,280,0.5000,183,0.7923,6.320188761320083e-16,1,0.7787901066008507,0.455
