timestamp,total_windows,up_rate,predictions_made,accuracy,p_value,significant,auc_score,optimal_threshold
2026-01-26T12:00:00.585466+00:00,172,0.4477,110,0.7545,8.309916845028988e-08,1,0.777562724014337,0.445
2026-01-26T13:00:00.617123+00:00,176,0.4489,111,0.7568,5.46197809541596e-08,1,0.7758714969241285,0.445
2026-01-26T14:00:00.637694+00:00,180,0.4556,114,0.7544,4.8421326028531284e-08,1,0.7737630208333334,0.52
2026-01-26T15:00:00.676633+00:00,184,0.4620,116,0.7414,1.9182738987900616e-07,1,0.7616445162091666,0.52
2026-01-26T16:00:00.716083+00:00,188,0.4628,119,0.7395,1.668715688008364e-07,1,0.7606060606060606,0.52
2026-01-26T17:00:00.751409+00:00,192,0.4688,122,0.7295,4.040347038076119e-07,1,0.7528977272727273,0.49
2026-01-26T18:00:00.797426+00:00,196,0.4694,126,0.7222,6.356889300912937e-07,1,0.7448257080610022,0.49
2026-01-26T19:00:00.839113+00:00,200,0.4700,128,0.7188,7.881599522005472e-07,1,0.7426316889632106,0.52
2026-01-26T20:00:00.879917+00:00,204,0.4706,130,0.7231,3.733796732609798e-07,1,0.7469891609795264,0.52
2026-01-26T21:00:00.916938+00:00,208,0.4615,132,0.7197,4.6385411141544367e-07,1,0.742649903288201,0.52
2026-01-26T22:00:01.025163+00:00,213,0.4648,134,0.7164,5.72197877659695e-07,1,0.7373895434462445,0.52
2026-01-26T23:00:00.058971+00:00,216,0.4676,135,0.7185,3.957630638799941e-07,1,0.7381782426030213,0.52
2026-01-27T00:00:00.100857+00:00,220,0.4636,139,0.7194,2.33137290207802e-07,1,0.7418534482758621,0.52
2026-01-27T01:00:00.152604+00:00,224,0.4598,142,0.7254,7.570125632548754e-08,1,0.7486895748398369,0.52
2026-01-27T02:00:00.190892+00:00,228,0.4649,146,0.7260,4.4480547931883875e-08,1,0.7499599358974359,0.52
2026-01-27T03:00:00.235218+00:00,232,0.4655,150,0.7267,2.613846398298242e-08,1,0.7513145685122178,0.52
2026-01-27T04:00:00.267606+00:00,236,0.4661,152,0.7237,3.274898504639186e-08,1,0.7497759856630823,0.52
